# source, executable, build_date time, wall-clock, function, elapsed, cores, itens
minas-funcs.c,target/mfog,Jun 12 2020 21:04:04,1592007276,readExamples,2.196826e+00,1
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592007276,sendModel,1.100000e-04,3
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592007280,sendExamples,4.490970e+00,3
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592007280,MFOG_main,4.490988e+00,3
minas-funcs.c,target/minas,Jun 13 2020 12:57:46,1592063866,readModel,1.184000e-03,1
minas-funcs.c,target/minas,Jun 13 2020 12:57:46,1592063869,readExamples,2.234319e+00,1
minas.c,target/minas,Jun 13 2020 12:57:46,1592063876,MNS_classifier,7.287317e+00,1
evaluate.c,target/eval,Jun 13 2020 12:57:46,1592063879,main,2.857320e+00,1
minas-funcs.c,./target/mfog,Jun 13 2020 12:57:59,1592063879,readModel,7.850000e-04,1
minas-funcs.c,./target/mfog,Jun 13 2020 12:57:59,1592063882,readExamples,2.477372e+00,1
minas-mpi.c,./target/mfog,Jun 13 2020 12:57:59,1592063882,sendModel,2.800000e-04,4
minas-mpi.c,./target/mfog,Jun 13 2020 12:57:59,1592063886,sendExamples,3.753632e+00,4
minas-mpi.c,./target/mfog,Jun 13 2020 12:57:59,1592063886,MFOG_main,3.753656e+00,4
evaluate.c,target/eval,Jun 13 2020 12:57:46,1592063889,main,2.850379e+00,1
# 
minas-funcs.c,target/minas,Jun 15 2020 00:33:25,1592192005,readModel,7.170000e-04,1
minas-funcs.c,target/minas,Jun 15 2020 00:33:25,1592192007,readExamples,1.952735e+00,1
minas.c,target/minas,Jun 15 2020 00:33:25,1592192014,MNS_classifier,6.720806e+00,1
minas-funcs.c,target/minas,Jun 15 2020 00:53:01,1592193181,readModel,1.109000e-03,1
minas-funcs.c,target/minas,Jun 15 2020 00:53:01,1592193184,readExamples,2.346517e+00,1
minas.c,target/minas,Jun 15 2020 00:53:01,1592193191,MNS_classifier,7.093273e+00,1
evaluate.c,target/eval,Jun 15 2020 00:53:01,1592193194,main,2.783155e+00,1
minas-funcs.c,target/minas,Jun 15 2020 00:53:59,1592193239,readModel,7.220000e-04,1
minas-funcs.c,target/minas,Jun 15 2020 00:53:59,1592193241,readExamples,2.217940e+00,1
minas.c,target/minas,Jun 15 2020 00:53:59,1592193248,MNS_classifier,7.102881e+00,1
evaluate.c,target/eval,Jun 15 2020 00:53:59,1592193251,main,2.774171e+00,1
minas-funcs.c,target/minas,Jun 15 2020 00:55:02,1592193303,readModel,1.070000e-03,1
minas-funcs.c,target/minas,Jun 15 2020 00:55:02,1592193305,readExamples,2.093030e+00,1
minas.c,target/minas,Jun 15 2020 00:55:02,1592193312,MNS_classifier,7.358729e+00,1
evaluate.c,target/eval,Jun 15 2020 00:55:02,1592193315,main,2.827281e+00,1
