src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332630,noveltyDetection,10.2.0,5.681910e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332630,writeModel,10.2.0,4.011000e-03,1,286
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332634,kMeans,10.2.0,3.628330e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332634,fillCluster,10.2.0,1.942500e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332634,noveltyDetection,10.2.0,3.839400e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332634,writeModel,10.2.0,4.434000e-03,1,316
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332639,kMeans,10.2.0,2.760130e-01,1,2000
src/minas/minas.c,./bin/src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332674,readModel,10.2.0,1.179000e-03,1,100
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332677,readExamples,10.2.0,2.920624e+00,1,653458
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,kMeans,10.2.0,4.666740e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,fillCluster,10.2.0,1.915700e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,noveltyDetection,10.2.0,4.863700e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,writeModel,10.2.0,1.264000e-03,1,132
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,kMeans,10.2.0,2.867670e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,fillCluster,10.2.0,1.812500e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,noveltyDetection,10.2.0,3.050210e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332678,writeModel,10.2.0,1.326000e-03,1,137
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,kMeans,10.2.0,1.996500e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,fillCluster,10.2.0,1.724900e-02,1,2000
